SANTA PERPÈTUA DE MOGODA,CATALUNYA,VALLÈS OCCIDENTAL
SANTA SUSANNA,CATALUNYA,MARESME
SANTPEDOR,CATALUNYA,BAGES
SAORRA,CATALUNYA,CONFLENT
SARRAL,CATALUNYA,CONCA DE BARBERÀ
SARRIÀ DE TER,CATALUNYA,GIRONÈS
SARROCA DE BELLERA,CATALUNYA,PALLARS JUSSÀ
SARROCA DE LLEIDA,CATALUNYA,SEGRIÀ
"SAUS, CAMALLERA I LLAMPAIES",CATALUNYA,ALT EMPORDÀ
SAUTÓ,CATALUNYA,CONFLENT
SAVALLÀ DEL COMTAT,CATALUNYA,CONCA DE BARBERÀ
SENAN,CATALUNYA,CONCA DE BARBERÀ
SENEGAL,INTERNACIONAL,---
SENTERADA,CATALUNYA,PALLARS JUSSÀ
SENTMENAT,CATALUNYA,VALLÈS OCCIDENTAL
SÈRBIA,INTERNACIONAL,---
SERDINYÀ,CATALUNYA,CONFLENT
SERINYÀ,CATALUNYA,PLA DE L'ESTANY
SERÒS,CATALUNYA,SEGRIÀ
SERRA DE DARÓ,CATALUNYA,BAIX EMPORDÀ
SERRALLONGA,CATALUNYA,VALLESPIR
SETCASES,CATALUNYA,RIPOLLÈS
SEVA,CATALUNYA,OSONA
SIBÈRIA,INTERNACIONAL,---
SIDAMON,CATALUNYA,PLA D'URGELL
SILS,CATALUNYA,SELVA
SITGES,CATALUNYA,GARRAF
SIURANA,CATALUNYA,ALT EMPORDÀ
SOANYES,CATALUNYA,CONFLENT
SOBREMUNT,CATALUNYA,OSONA
SOLIVELLA,CATALUNYA,CONCA DE BARBERÀ
SOLSONA,CATALUNYA,SOLSONÈS
SOMÀLIA,INTERNACIONAL,---
SORA,CATALUNYA,OSONA
SORIGUERA,CATALUNYA,PALLARS SOBIRÀ
SORT,CATALUNYA,PALLARS SOBIRÀ
SOSES,CATALUNYA,SEGRIÀ
SUBIRATS,CATALUNYA,ALT PENEDÈS
SUD-ÀFRICA,INTERNACIONAL,---
SUDAN,INTERNACIONAL,---
SUDANELL,CATALUNYA,SEGRIÀ
SUÈCIA,INTERNACIONAL,---
SUÏSSA,INTERNACIONAL,---
SUNYER,CATALUNYA,SEGRIÀ
SUREDA,CATALUNYA,ROSSELLÓ
SÚRIA,CATALUNYA,BAGES
SUSQUEDA,CATALUNYA,SELVA
TAGAMANENT,CATALUNYA,VALLÈS ORIENTAL
TAILÀNDIA,INTERNACIONAL,---
TALAMANCA,CATALUNYA,BAGES
TALARN,CATALUNYA,PALLARS JUSSÀ
TALAVERA,CATALUNYA,SEGARRA
TALTEÜLL,CATALUNYA,ROSSELLÓ
TANZÀNIA,INTERNACIONAL,---
TARADELL,CATALUNYA,OSONA
TARERAC,CATALUNYA,CONFLENT
TARGASONA,CATALUNYA,CERDANYA
TARRAGONA,CATALUNYA,TARRAGONÈS
TÀRREGA,CATALUNYA,URGELL
TARRÉS,CATALUNYA,GARRIGUES
TARROJA DE SEGARRA,CATALUNYA,SEGARRA
TAURINYÀ,CATALUNYA,CONFLENT
TAVÈRNOLES,CATALUNYA,OSONA
TAVERTET,CATALUNYA,OSONA
TEIÀ,CATALUNYA,MARESME
TELLET,CATALUNYA,ROSSELLÓ
TÉRMENS,CATALUNYA,NOGUERA
TERRADES,CATALUNYA,ALT EMPORDÀ
TERRASSA,CATALUNYA,VALLÈS OCCIDENTAL
TERRATS,CATALUNYA,ROSSELLÓ
TESÀ,CATALUNYA,ROSSELLÓ
TEULÍS,CATALUNYA,ROSSELLÓ
TIANA,CATALUNYA,MARESME
TIBET,INTERNACIONAL,---
TÍRVIA,CATALUNYA,PALLARS SOBIRÀ
TIURANA,CATALUNYA,NOGUERA
TIVENYS,CATALUNYA,BAIX EBRE
TIVISSA,CATALUNYA,RIBERA D'EBRE
TOÈS I ENTREVALLS,CATALUNYA,CONFLENT
TOLUGES,CATALUNYA,ROSSELLÓ
TONA,CATALUNYA,OSONA
TORÀ,CATALUNYA,SEGARRA
TORDERA,CATALUNYA,MARESME
TORDERES,CATALUNYA,ROSSELLÓ
TORELLÓ,CATALUNYA,OSONA
TORNABOUS,CATALUNYA,URGELL
TORRE-SERONA,CATALUNYA,SEGRIÀ
TORREBESSES,CATALUNYA,SEGRIÀ
TORREDEMBARRA,CATALUNYA,TARRAGONÈS
TORREFARRERA,CATALUNYA,SEGRIÀ
TORREFETA I FLOREJACS,CATALUNYA,SEGARRA
TORREGROSSA,CATALUNYA,PLA D'URGELL
TORRELAMEU,CATALUNYA,NOGUERA
TORRELAVIT,CATALUNYA,ALT PENEDÈS
TORRELLES DE FOIX,CATALUNYA,ALT PENEDÈS
TORRELLES DE LA SALANCA,CATALUNYA,ROSSELLÓ
TORRELLES DE LLOBREGAT,CATALUNYA,BAIX LLOBREGAT
TORRENT,CATALUNYA,BAIX EMPORDÀ
TORRES DE SEGRE,CATALUNYA,SEGRIÀ
TORROELLA DE FLUVIÀ,CATALUNYA,ALT EMPORDÀ
TORROELLA DE MONTGRÍ,CATALUNYA,BAIX EMPORDÀ
TORROJA DEL PRIORAT,CATALUNYA,PRIORAT
TORTELLÀ,CATALUNYA,GARROTXA
TORTOSA,CATALUNYA,BAIX EBRE
TOSES,CATALUNYA,RIPOLLÈS
TOSSA DE MAR,CATALUNYA,SELVA
TREMP,CATALUNYA,PALLARS JUSSÀ
TRESSERRA,CATALUNYA,ROSSELLÓ
TRULLARS,CATALUNYA,ROSSELLÓ
TUÏR,CATALUNYA,ROSSELLÓ
TUNÍSIA,INTERNACIONAL,---
TURQUIA,INTERNACIONAL,---
TXAD,INTERNACIONAL,---
UCRAÏNA,INTERNACIONAL,---
ULLÀ,CATALUNYA,BAIX EMPORDÀ
ULLASTRELL,CATALUNYA,VALLÈS OCCIDENTAL
ULLASTRET,CATALUNYA,BAIX EMPORDÀ
ULLDECONA,CATALUNYA,MONTSIÀ
ULLDEMOLINS,CATALUNYA,PRIORAT
ULTRAMORT,CATALUNYA,BAIX EMPORDÀ
UR,CATALUNYA,CERDANYA
URUGUAI,INTERNACIONAL,---
URÚS,CATALUNYA,CERDANYA
VACARISSES,CATALUNYA,VALLÈS OCCIDENTAL
VALL DE CARDÓS,CATALUNYA,PALLARS SOBIRÀ
VALL-LLOBREGA,CATALUNYA,BAIX EMPORDÀ
VALLBONA D'ANOIA,CATALUNYA,ANOIA
VALLBONA DE LES MONGES,CATALUNYA,URGELL
VALLCEBOLLERA,CATALUNYA,CERDANYA
VALLCEBRE,CATALUNYA,BERGUEDÀ
VALLCLARA,CATALUNYA,CONCA DE BARBERÀ
VALLESTÀVIA,CATALUNYA,CONFLENT
VALLFOGONA DE BALAGUER,CATALUNYA,NOGUERA
VALLFOGONA DE RIPOLLÈS,CATALUNYA,RIPOLLÈS
VALLFOGONA DE RIUCORB,CATALUNYA,CONCA DE BARBERÀ
VALLGORGUINA,CATALUNYA,VALLÈS ORIENTAL
VALLIRANA,CATALUNYA,BAIX LLOBREGAT
VALLMANYA,CATALUNYA,CONFLENT
VALLMOLL,CATALUNYA,ALT CAMP
VALLROMANES,CATALUNYA,VALLÈS ORIENTAL
VALLS,CATALUNYA,ALT CAMP
VANDELLÒS I L'HOSPITALET DE L'INFANT,CATALUNYA,BAIX CAMP
VECIANA,CATALUNYA,ANOIA
VENEÇUELA,INTERNACIONAL,---
VENTALLÓ,CATALUNYA,ALT EMPORDÀ
VERDÚ,CATALUNYA,URGELL
VERGES,CATALUNYA,BAIX EMPORDÀ
VERNET,CATALUNYA,CONFLENT
VESPELLA DE GAIÀ,CATALUNYA,TARRAGONÈS
VIC,CATALUNYA,OSONA
VIDRÀ,CATALUNYA,OSONA
VIDRERES,CATALUNYA,SELVA
VIELHA E MIJARAN,CATALUNYA,VALL D'ARAN
VIETNAM,INTERNACIONAL,---
VILA-RODONA,CATALUNYA,ALT CAMP
VILA-SACRA,CATALUNYA,ALT EMPORDÀ
VILA-SANA,CATALUNYA,PLA D'URGELL
VILA-SECA,CATALUNYA,TARRAGONÈS
VILABELLA,CATALUNYA,ALT CAMP
VILABERTRAN,CATALUNYA,ALT EMPORDÀ
VILABLAREIX,CATALUNYA,GIRONÈS
VILADA,CATALUNYA,BERGUEDÀ
VILADAMAT,CATALUNYA,ALT EMPORDÀ
VILADASENS,CATALUNYA,GIRONÈS
VILADECANS,CATALUNYA,BAIX LLOBREGAT
VILADECAVALLS,CATALUNYA,VALLÈS OCCIDENTAL
VILADEMULS,CATALUNYA,PLA DE L'ESTANY
VILADRAU,CATALUNYA,OSONA
VILAFANT,CATALUNYA,ALT EMPORDÀ
VILAFRANCA DE CONFLENT,CATALUNYA,CONFLENT
VILAFRANCA DEL PENEDÈS,CATALUNYA,ALT PENEDÈS
VILAGRASSA,CATALUNYA,URGELL
VILAJUÏGA,CATALUNYA,ALT EMPORDÀ
VILALBA DELS ARCS,CATALUNYA,TERRA ALTA
VILALBA SASSERRA,CATALUNYA,VALLÈS ORIENTAL
VILALLER,CATALUNYA,ALTA RIBAGORÇA
VILALLONGA DE LA SALANCA,CATALUNYA,ROSSELLÓ
VILALLONGA DE TER,CATALUNYA,RIPOLLÈS
VILALLONGA DEL CAMP,CATALUNYA,TARRAGONÈS
VILALLONGA DELS MONTS,CATALUNYA,ROSSELLÓ
VILAMACOLUM,CATALUNYA,ALT EMPORDÀ
VILAMALLA,CATALUNYA,ALT EMPORDÀ
VILAMANISCLE,CATALUNYA,ALT EMPORDÀ
VILAMÒS,CATALUNYA,VALL D'ARAN
VILAMULACA,CATALUNYA,ROSSELLÓ
VILANANT,CATALUNYA,ALT EMPORDÀ
VILANOVA D'ESCORNALBOU,CATALUNYA,BAIX CAMP
VILANOVA DE BELLPUIG,CATALUNYA,PLA D'URGELL
VILANOVA DE L'AGUDA,CATALUNYA,NOGUERA
VILANOVA DE LA BARCA,CATALUNYA,SEGRIÀ
VILANOVA DE LA RIBERA,CATALUNYA,ROSSELLÓ
VILANOVA DE MEIÀ,CATALUNYA,NOGUERA
VILANOVA DE PRADES,CATALUNYA,CONCA DE BARBERÀ
VILANOVA DE RAÓ,CATALUNYA,ROSSELLÓ
VILANOVA DE SAU,CATALUNYA,OSONA
VILANOVA DE SEGRIÀ,CATALUNYA,SEGRIÀ
VILANOVA DEL CAMÍ,CATALUNYA,ANOIA
VILANOVA DEL VALLÈS,CATALUNYA,VALLÈS ORIENTAL
VILANOVA I LA GELTRÚ,CATALUNYA,GARRAF
VILAPLANA,CATALUNYA,BAIX CAMP
VILASSAR DE DALT,CATALUNYA,MARESME
VILASSAR DE MAR,CATALUNYA,MARESME
VILAÜR,CATALUNYA,ALT EMPORDÀ
VILAVERD,CATALUNYA,CONCA DE BARBERÀ
VILOBÍ D'ONYAR,CATALUNYA,SELVA
VILOBÍ DEL PENEDÈS,CATALUNYA,ALT PENEDÈS
VILOPRIU,CATALUNYA,BAIX EMPORDÀ
VIMBODÍ I POBLET,CATALUNYA,CONCA DE BARBERÀ
VINAIXA,CATALUNYA,GARRIGUES
VINÇÀ,CATALUNYA,CONFLENT
VINEBRE,CATALUNYA,RIBERA D'EBRE
VINGRAU,CATALUNYA,ROSSELLÓ
VINYOLS I ELS ARCS,CATALUNYA,BAIX CAMP
VIVER I SERRATEIX,CATALUNYA,BERGUEDÀ
VIVERS,CATALUNYA,ROSSELLÓ
XERTA,CATALUNYA,BAIX EBRE
XILE,INTERNACIONAL,---
XINA,INTERNACIONAL,---
XIPRE,INTERNACIONAL,---
